genepop_2015.txt
L1, L2, L3, L4, L5, L6, L7, L8, L9, L10, L11, L12
Pop
AC20NSNT_0001 ,  206220 154160 214218 196242 172180 254270 205233 356414 197229 115235 193217 221237
AC20NSNT_0011 ,  218220 138154 170170 200278 142160 206244 181241 308328 225229 187199 177193 199221
AC20NSNT_0012 ,  220222 160160 170194 238278 138152 250266 181273 316344 193213 115137 177193 199203
AC20NSNT_0015 ,  220236 138154 186210 258286 134152 252262 257261 280406 225233 115115 165165 199201
AC20NSNT_0018 ,  236236 154154 190230 258282 134152 250250 209261 348348 221233 119165 165189 205233
AC20NSNT_0020 ,  220222 138154 194230 242286 142152 244258 185233 332348 205209 115189 165217 205221
AC20NSNT_0027 ,  216220 138162 222230 200274 164168 266278 229237 328336 205273 161165 177177 201207
AC20NSNT_0028 ,  222222 134138 194234 238250 138142 254266 173181 312348 201229 189219 177193 199227
AC20NSNT_0033 ,  222222 134154 186230 200238 142160 234250 229297 320348 221229 135165 177193 201201
AC20NSNT_0039 ,  220222 154154 198218 250266 134168 248266 233241 252316 205237 115137 177177 201201
AC20NSNT_0046 ,  220220 154154 170182 242258 142164 172250 209221 328352 225225 161255 177193 199233
AC20NSNT_0048 ,  220222 154160 190234 250262 146152 260282 177237 236360 205209 137195 189193 203205
AC20NSNT_0054 ,  220220 154154 170202 254266 134184 254266 237237 308352 205237 201231 177197 199221
AC20NSNT_0055 ,  222236 134138 194218 262278 168180 244250 209237 272348 213229 137159 177177 205237
AC20NSNT_0059 ,  218228 134154 226230 200262 134142 256256 217249 188336 205205 191197 177177 203205
AC20NSNT_0066 ,  214222 138154 198198 238290 138168 244270 181209 340384 209221 181197 189193 201237
AC20NSNT_0067 ,  206216 138138 194222 238242 146168 230270 229233 324340 229237 191191 177193 193199
AC20NSNT_0090 ,  220236 138154 226230 250266 152160 222258 233249 324336 275291 119181 177189 237237
AC20NSNT_0094 ,  220220 154154 194226 238286 168168 240266 257273 284348 193221 185201 156193 201203
AC20NSNT_0117 ,  222222 138154 202234 242242 156172 240250 181253 236308 197205 135193 177193 205237
AC20NSNT_0135 ,  214220 134138 190222 262278 142146 242278 213229 188312 197205 163191 165177 193199
AC20NSNT_0136 ,  212226 138154 194234 242254 152168 226282 181241 188336 193229 135231 165177 199201
AC20NSNT_0137 ,  206216 138138 194222 242270 146168 242256 181261 324324 229237 189189 156177 193199
AC20NSNT_0139 ,  220220 138138 198234 238250 168168 238244 177181 344388 237273 181193 177197 199201
AC20NSNT_0141 ,  222228 154154 222230 258258 142172 222246 209241 316332 221229 137233 177193 201237
AC20NSNT_0149 ,  206222 154160 190238 262278 134152 250256 225233 348356 213229 169177 177197 199207
AC20NSNT_0158 ,  214236 134138 194222 242254 164196 248266 229261 188406 205283 185207 177189 199227
AC20NSNT_0162 ,  220220 154154 170218 200258 146164 250250 229257 000000 229233 165233 177177 199201
AC20NSNT_0163 ,  218222 138160 170222 262290 134184 250262 233233 280288 213213 135159 165177 229237
AC20NSNT_0169 ,  222228 138138 186226 234262 134142 256266 229229 336348 201213 201219 177177 199203
AC20NSNT_0173 ,  224228 138154 182214 242262 146152 218274 181257 236348 197233 137161 161193 201205
AC20NSNT_0174 ,  220224 138138 226234 200270 142156 172258 257257 184348 205275 115181 197213 199201
AC20NSNT_0182 ,  222222 138138 182194 218242 138146 266282 181277 252324 197237 161193 177177 219227
AC20NSNT_0190 ,  220222 134154 194194 242286 138204 252262 213229 312368 205275 137197 177177 205237
AC20NSNT_0194 ,  214222 138160 170190 242282 172180 244250 233269 312348 221229 175177 161177 237237
AC20NSNT_0202 ,  220220 134138 190222 238258 142146 254266 177229 312344 221279 191227 177197 201205
AC20NSNT_0206 ,  212220 138138 170178 258266 142152 210250 209229 184188 213237 115197 177177 221233
AC20NSNT_0209 ,  220228 138154 170186 238242 142168 172238 221297 340352 221225 161191 165177 201233
AC20NSNT_0211 ,  222228 154154 186230 262278 138146 250266 229261 312336 209237 115201 177193 199233
AC20NSNT_0216 ,  206220 154160 214218 242242 160180 254262 205233 344414 205233 115235 193217 201237
AC20NSNT_0218 ,  218222 134138 194234 262278 138142 266266 181249 312414 213275 197235 193193 199233
AC20NSNT_0221 ,  220220 138154 186186 258270 138152 248266 237273 312398 193205 115181 177197 203227
AC20NSNT_0222 ,  220236 154166 170190 192258 184212 250264 209233 336344 237273 115255 189193 205233
AC20NSNT_0224 ,  220236 154156 190234 218274 138152 222250 233285 296352 205233 161177 189193 193193
AC20NSNT_0238 ,  220222 138154 218222 258270 134164 240274 209209 252328 197233 137191 177177 201227
AC20NSNT_0239 ,  218220 134138 186234 234262 134142 256266 229237 336348 213213 137201 177177 199219
AC20NSNT_0240 ,  218236 154154 218234 238286 134152 250256 173217 344414 213291 115197 193193 207227
AC20NSNT_0249 ,  222222 134138 222230 200254 138160 234266 229249 188348 221229 115135 177193 197227
AC20NSNT_0258 ,  220228 138160 182226 242246 146152 244244 209233 252300 193229 119219 189193 201203
AC20NSNT_0264 ,  220220 154158 222230 246258 134168 236270 237257 316352 225233 181189 189189 199227
AC20NSNT_0276 ,  222236 138160 222230 242254 142160 234266 229249 320348 221229 115235 165193 201227
AC20NSNT_0292 ,  206236 134138 194222 270278 142204 244250 225229 316422 213229 181221 177177 199203
AC20NSNT_0294 ,  220220 154160 190230 242274 152168 248252 181209 184344 193213 115199 165177 219219
AC20NSNT_0297 ,  224228 138160 218312 242270 142152 256266 201221 188188 213233 177205 177193 199237
AC20NSNT_0304 ,  228236 138154 170222 258270 164168 230238 221297 340352 221225 161181 165193 201233
AC20NSNT_0307 ,  206236 138154 182186 192258 152212 234250 209233 336344 237273 119253 177193 233233
AC20NSNT_0319 ,  206222 154154 190190 250278 134168 256270 225233 340356 229233 135181 177197 207221
AC20NSNT_0335 ,  222228 138138 230230 242266 138168 230242 229229 252316 229237 115173 177177 201205
AC20NSNT_0341 ,  218228 154166 186194 258270 164188 244252 181217 312316 213229 115197 177197 237237
AC20NSNT_0345 ,  222222 138160 194230 250258 138138 252252 233249 312414 213275 197235 177189 201233
AC20NSNT_0346 ,  214222 138160 186222 238242 138196 244248 177225 316406 205205 177203 189193 203227
AC20NSNT_0348 ,  222236 134134 170190 200238 142168 248262 177285 308308 201233 181193 177197 203237
AC20NSNT_0355 ,  206220 154160 218230 242262 146164 244256 217229 276316 205213 191195 165177 227237
AC20NSNT_0367 ,  220220 138166 170190 192258 152212 234264 209229 336348 237273 119253 189193 233233
AC20NSNT_0371 ,  216222 138154 230234 258278 152168 234262 181241 328344 197275 137165 177189 199221
AC20NSNT_0374 ,  220236 138166 182230 242282 138146 214244 209297 300316 193229 227227 189193 201227
AC20NSNT_0375 ,  222228 138156 170222 270270 134164 240288 225253 252332 205233 161253 177189 227229
AC20NSNT_0376 ,  220222 134138 182230 238282 168204 250254 237249 272280 197237 177181 177177 201205
OtsAC18NSNT_0013 ,  206228 134138 202226 242266 134164 240266 181237 280352 205279 137161 193193 201237
OtsAC18NSNT_0050 ,  220236 138154 198222 238258 134168 266274 205297 240308 205233 177231 177193 201201
OtsAC18NSNT_0068 ,  222228 138160 230230 200270 134164 240270 205261 308332 201229 137181 177193 199205
OtsAC18NSNT_0071 ,  220222 154162 218230 242254 184184 206250 233249 188328 229229 177191 177193 201201
OtsAC18NSNT_0072 ,  222222 134154 182202 242258 134152 246250 229229 316316 197229 189201 177177 227233
OtsAC18NSNT_0104 ,  206222 138154 222230 278278 000000 242274 177237 000000 213229 137177 177197 203233
OtsAC18NSNT_0119 ,  220228 138154 190226 262278 164180 254266 229269 308312 205229 181197 177197 199201
OtsAC18NSNT_0126 ,  220220 138160 230230 218266 152168 250262 177253 236332 229237 199219 189189 201207
OtsAC18NSNT_0135 ,  214222 134154 230234 234270 142160 172262 205209 312352 229237 169189 165193 199237
OtsAC18NSNT_0140 ,  220222 138138 194198 192270 142152 250270 185249 332348 205209 115181 161165 201201
OtsAC18NSNT_0158 ,  220222 138154 194202 258270 134184 266270 241317 308344 213221 205227 165193 199205
OtsAC18NSNT_0172 ,  220220 138162 218234 242254 138184 206244 249261 188328 193229 177191 193197 199201
OtsAC18NSNT_0201 ,  220228 154154 182230 266278 138152 222266 177181 236252 229229 115195 177193 199207
OtsAC18NSNT_0204 ,  222228 154164 194198 218234 134160 266270 249273 344372 205287 133203 193197 199203
OtsAC18NSNT_0206 ,  220220 154154 222234 242258 146152 222248 233273 252340 205275 161193 189193 207227
OtsAC18NSNT_0211 ,  206220 138166 186198 242270 146152 250266 229241 316336 205237 181227 177197 199201
OtsAC18NSNT_0218 ,  228228 138160 226312 266270 146152 250266 229269 188236 205229 177189 177193 233237
OtsAC18NSNT_0241 ,  220228 154158 218230 258258 142156 222250 177261 188304 197237 219233 193213 233237
OtsAC18NSNT_0254 ,  220222 134154 186186 242258 160172 250286 213229 236348 197237 165177 165193 199227
OtsAC18NSNT_0255 ,  214220 154154 186190 258286 152164 244266 225237 184308 205237 115189 177193 237237
OtsAC19NSNT_0003 ,  206228 154154 222226 250270 142164 242262 209233 184380 197237 207219 177177 199201
OtsAC19NSNT_0004 ,  220220 138160 198238 242270 146152 252266 229241 316316 209221 175227 177177 199201
OtsAC19NSNT_0007 ,  220228 138162 234234 242258 134152 246266 269273 312340 205275 193193 193197 227237
OtsAC19NSNT_0008 ,  214218 138138 186202 200278 160164 206274 217241 308328 225229 187199 177193 199201
OtsAC19NSNT_0009 ,  206216 138138 194222 222270 138146 242270 229261 324336 229283 189189 177177 199201
OtsAC19NSNT_0011 ,  212236 138138 178234 238270 138168 214244 217257 308316 205225 191253 165177 221233
OtsAC19NSNT_0012 ,  236236 134156 206226 238274 146152 254262 241277 352380 205237 115181 165177 199221
OtsAC19NSNT_0014 ,  220222 138166 186206 278278 142152 254266 209277 284300 205225 115155 165193 199199
OtsAC19NSNT_0015 ,  214228 138154 198218 238262 164176 246270 237261 384406 197233 135197 177193 201203
OtsAC19NSNT_0016 ,  220236 154154 230234 242278 134196 230244 217241 320332 193237 115119 189193 193199
OtsAC19NSNT_0019 ,  220222 134138 186234 200254 160184 266286 185229 236348 229233 165177 165193 199227
OtsAC19NSNT_0022 ,  222222 134138 182222 200258 152180 250252 177229 188372 201291 115137 161193 201201
OtsAC19NSNT_0023 ,  218220 154154 222230 242278 164168 256274 233261 308324 205291 161161 193197 193199
OtsAC19NSNT_0024 ,  206222 138138 190222 242294 134164 234266 245273 332344 197213 135177 177197 199199
OtsAC19NSNT_0031 ,  218220 154160 222230 250258 138138 254254 233233 188336 221229 187189 177189 199201
OtsAC19NSNT_0032 ,  220228 138138 186202 200278 142160 234274 181241 308328 225233 177187 177177 221233
OtsAC19NSNT_0033 ,  218222 160166 186230 218250 160164 244282 241257 332344 233237 189201 165177 233237
OtsAC19NSNT_0035 ,  222222 154160 230238 234242 138172 240266 233245 244336 193287 177197 177193 205237
OtsAC19NSNT_0036 ,  222222 138154 186190 242250 134142 246266 177233 332336 279283 201247 193193 207237
OtsAC19NSNT_0037 ,  220222 162162 226234 242242 134168 230244 233241 336348 193197 115219 177217 199207
