Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC16NSNT_1003,12,
OtsAC16NSNT_1004,12,
OtsAC16NSNT_1005,12,NS-OP_13_1154,12,12,2, 3.50156566102985E+0000, 3.50156566102985E+0000,*,NS_Out_13_1673,12,12,4,-7.86257256707140E+0000, 0.00000000000000E+0000,,12,4, 1.77170067700697E+0000, 1.77170067700697E+0000,+,
OtsAC16NSNT_1005,12,NS-OP_13_0269,12,12,3,-4.34230149761796E+0000, 0.00000000000000E+0000,,NS_Out_13_1371,12,12,3,-3.76992366890521E+0000, 0.00000000000000E+0000,,12,4, 9.90550066630426E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1005,12,NS-OP_13_0024,12,12,3,-5.97200801187324E+0000, 0.00000000000000E+0000,,NS-OP_13_0936,12,12,2, 1.89504493237473E+0000, 1.89504493237473E+0000,*,12,4, 9.79587895098795E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1005,12,NS-OP_13_1154,12,12,2, 3.50156566102985E+0000, 3.50156566102985E+0000,*,NS-OP_13_0936,12,12,2, 1.89504493237473E+0000, 1.89504493237473E+0000,*,12,5, 9.21842355665467E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1005,12,NS-OP_13_1154,12,12,2, 3.50156566102985E+0000, 3.50156566102985E+0000,*,NS_Out_13_0101,12,12,4,-8.21654423442379E+0000, 0.00000000000000E+0000,,12,5, 2.00150343077970E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1009,12,NS-OP_11_0124,12,12,0, 1.67797596439234E+0001, 1.67797596439234E+0001,*,NS-OP_11_0010,12,12,0, 1.70987846991951E+0001, 1.70987846991951E+0001,*,12,0, 3.98954479361371E+0001, 3.98954479361371E+0001,*,
OtsAC16NSNT_1009,12,NS-OP_11_0099,12,12,3,-6.00791524647981E-0001, 0.00000000000000E+0000,,NS-OP_11_0010,12,12,0, 1.70987846991951E+0001, 1.70987846991951E+0001,*,12,3, 1.76847145557379E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1009,12,NS-OP_13_0634,7,7,1, 2.51565630905798E+0000, 0.00000000000000E+0000,,NS-OP_11_0010,12,12,0, 1.70987846991951E+0001, 1.70987846991951E+0001,*,12,2, 1.56387986251963E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1009,12,NS-SS_12_0016,7,7,2,-4.10848135151928E+0000, 0.00000000000000E+0000,,NS-OP_11_0010,12,12,0, 1.70987846991951E+0001, 1.70987846991951E+0001,*,12,3, 8.59752635547618E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1009,12,NS-OP_11_0124,12,12,0, 1.67797596439234E+0001, 1.67797596439234E+0001,*,NS-OP_13_0495,12,12,5,-1.37487921233435E+0001, 0.00000000000000E+0000,,12,5, 5.12325177122431E+0000, 0.00000000000000E+0000,,
